epoch,train_loss,val_loss,lr
1,0.8405995965003967,0.644882321357727,0.0004999691581204152
2,0.7325612317238536,0.6106505223682949,0.0004998766400914329
3,0.6928388657314437,0.5781695800168174,0.0004997224687404926
4,0.6681167956973825,0.5574849588530404,0.0004995066821070679
5,0.6601864003709385,0.5555418176310403,0.000499229333433282
6,0.6335403147552695,0.524394371679851,0.00049889049115077
7,0.6261606301580157,0.5112439862319401,0.0004984902388637949
8,0.6022066069500787,0.48821112513542175,0.0004980286753286195
9,0.5873452169554574,0.46936247604233877,0.0004975059144291394
10,0.5763221643865108,0.45963799953460693,0.0004969220851487844
11,0.5546509804470199,0.4222701702799116,0.0004962773315386935
12,0.5377770710204329,0.41672721930912565,0.0004955718126821722
13,0.5154047081513065,0.39428867186818806,0.0004948057026554414
14,0.5003732245947633,0.3788079960005624,0.0004939791904846868
15,0.4854254818388394,0.3779497572353908,0.0004930924800994191
16,0.4728011888052736,0.35604984206812723,0.0004921457902821577
17,0.45185380429029465,0.34786202226366314,0.0004911393546144495
18,0.4331315223659788,0.3360643152679716,0.0004900734214192357
19,0.4165693431028298,0.3198615312576294,0.0004889482536995824
20,0.4020367706460612,0.32263830091272083,0.0004877641290737883
21,0.3910293573779719,0.31668455473014284,0.00048652133970688617
22,0.3795316932456834,0.32529625935213907,0.0004852201922385562
23,0.3651456321988787,0.3159475454262325,0.0004838610077074667
24,0.3609880086566721,0.31191393945898327,0.00048244412147206266
25,0.34896148794463705,0.29838270587580545,0.0004809698831278215
26,0.33568528134907993,0.2773777799946921,0.00047943865642099503
27,0.3253116314964635,0.2895663231611252,0.00047785081915886106
28,0.3165281340479851,0.2901684833424432,0.0004762067631165046
29,0.3058924682970558,0.2821517214179039,0.00047450689394015364
30,0.29683194735220503,0.2724310393844332,0.0004727516310470917
31,0.28963090878512177,0.2733686129961695,0.00047094140752217313
32,0.2758843446416514,0.2672083590711866,0.00046907667001096557
33,0.28066407090851236,0.2618268398301942,0.00046715787860954753
34,0.27303488046995233,0.267442524433136,0.00046518550675098564
35,0.2615806053259543,0.268087879887649,0.0004631600410885228
36,0.25758139895541327,0.2565578445792198,0.0004610819813755035
37,0.25347085802682806,0.2646393435341971,0.00045895184034206734
38,0.24451327723051822,0.25648875321660725,0.00045677014356864016
39,0.24293830352170126,0.2546952941587993,0.0004545374293562556
40,0.23187209106981754,0.2668144426175526,0.0004522542485937366
41,0.23289180626826628,0.2551931249243872,0.0004499211646217724
42,0.22358841582068376,0.2462698444724083,0.0004475387530939223
43,0.2257357556372881,0.2525533267429897,0.00044510760183458215
44,0.21684807166457176,0.2496341775570597,0.000442628310693947
45,0.21388788281806878,0.23661637093339646,0.00044010149140000747
46,0.21300468008433068,0.24525531274931772,0.0004375277674076146
47,0.21114933836672986,0.24177448557955877,0.00043490777374465206
48,0.20156020564692362,0.24127779049532755,0.00043224215685535255
49,0.19693172270698206,0.25780873958553585,0.0004295315744407969
50,0.19864895886608533,0.24338475721223013,0.00042677669529663653
51,0.19204446540347167,0.2481130457350186,0.0004239781991480782
52,0.19359059977744306,0.24618375088487351,0.00042113677648217187
53,0.18787289836577006,0.23660551330872945,0.000418253128377443
54,0.1814865158604724,0.24164075830153056,0.00041532796633091264
55,0.18077896242695196,0.24525959576879228,0.0004123620120825456
56,0.17625227570533752,0.23924499430826732,0.0004093559974371721
57,0.1775937399693898,0.2300848439335823,0.000406310664083926
58,0.17072557019335882,0.24139487317630223,0.0004032267634132438
59,0.17179566196032933,0.21850893912570818,0.00040010505633147073
60,0.16270365273313864,0.2263736150094441,0.000396946313073118
61,0.16844582078712328,0.2301973296063287,0.0003937513130108194
62,0.16855324991047382,0.22913723758288793,0.00039052084446303243
63,0.16220071432845934,0.22871183178254537,0.0003872557044995327
64,0.16143364738672972,0.22139584326318332,0.0003839566987447489
65,0.1608724250857319,0.22780868517501013,0.00038062464117898695
66,0.1579763585967677,0.22713912171976908,0.0003772603539375926
67,0.15131860612226383,0.23006803914904594,0.0003738646671081017
68,0.1507510387205652,0.22926485219172069,0.00037043841852542857
69,0.15102203616074153,0.22916122525930405,0.00036698245356514314
70,0.15127722107406175,0.22566653255905425,0.00036349762493488645
71,0.14914693071373872,0.22324570853795325,0.0003599847924639785
72,0.14602450507559947,0.226205869444779,0.0003564448228912679
73,0.14767819696239062,0.22173831452216422,0.00035287858965127696
74,0.14273462311497756,0.21965320674436434,0.0003492869726586949
75,0.1418171813711524,0.22079974998320853,0.0003456708580912722
76,0.13957183169467108,0.22263055826936448,0.00034203113817116924
77,0.13844371187899793,0.21283298251884325,0.000338368710944814
78,0.13777839964521782,0.21706638112664223,0.0003346844800613226
79,0.13975462756518806,0.21520460822752543,0.00033097935454953704
80,0.13755365700594016,0.21486275962420873,0.00032725424859373655
81,0.1343059301642435,0.21398505249193736,0.0003235100813080757
82,0.13251762770648515,0.21818958914705686,0.0003197477765098071
83,0.13390186029885495,0.21607547679117747,0.0003159682624913429
84,0.12647025021059172,0.2179409893495696,0.0003121724717912134
85,0.12805268900202854,0.22027914545365743,0.0003083613409639761
86,0.12843570232923543,0.20897027317966735,0.00030453581034913543
87,0.12826108812753642,0.21546862487282073,0.0003006968238391279
88,0.12712930794805288,0.21488148186888015,0.000296845328646431
89,0.12759049090423755,0.21231196288551604,0.00029298227506985216
