epoch,train_loss,val_loss,lr
1,0.8583149622593608,0.6455219388008118,0.0004999691581204152
2,0.7308174605880465,0.6088743465287345,0.0004998766400914329
3,0.6951522869723183,0.5681236088275909,0.0004997224687404926
4,0.6698917751865727,0.5719463356903621,0.0004995066821070679
5,0.6518235408834049,0.52183940580913,0.000499229333433282
6,0.6339424401521683,0.5070647043841225,0.00049889049115077
7,0.6191593073308468,0.5059228880064828,0.0004984902388637949
8,0.6034225683127131,0.48516176428113666,0.0004980286753286195
9,0.5809660383633205,0.4637663151536669,0.0004975059144291394
10,0.5722201030169215,0.4384001280580248,0.0004969220851487844
11,0.5513814464211464,0.429142815726144,0.0004962773315386935
12,0.5375981847090381,0.3974351074014391,0.0004955718126821722
13,0.5160997030990464,0.3978856418813978,0.0004948057026554414
14,0.4962794541248253,0.4017141503947122,0.0004939791904846868
15,0.4806153423019818,0.3820526599884033,0.0004930924800994191
16,0.470154124711241,0.3643884169203894,0.0004921457902821577
17,0.44977367775780813,0.3544951251574925,0.0004911393546144495
18,0.4381660505064896,0.33615090804440634,0.0004900734214192357
19,0.4232573227158615,0.33791154835905346,0.0004889482536995824
20,0.4112232896898474,0.33386687082903727,0.0004877641290737883
21,0.39774541769708904,0.3207463877541678,0.00048652133970688617
22,0.38496541338307516,0.32106483621256693,0.0004852201922385562
23,0.37382663786411285,0.32015413471630644,0.0004838610077074667
24,0.3611553226198469,0.313117863876479,0.00048244412147206266
25,0.34863219569836346,0.3021822901708739,0.0004809698831278215
26,0.3409710755305631,0.29500256053039003,0.00047943865642099503
27,0.32827216094093664,0.2962684801646641,0.00047785081915886106
28,0.3179553717906986,0.2965979852846691,0.0004762067631165046
29,0.31411100418439936,0.2850424828273909,0.00047450689394015364
30,0.3099569247237274,0.2850789321320398,0.0004727516310470917
31,0.2994314551885639,0.2767701255423682,0.00047094140752217313
32,0.2902981521827834,0.27342187826122555,0.00046907667001096557
33,0.2840426324733666,0.2752773580806596,0.00046715787860954753
34,0.2775183378585747,0.2813850779618536,0.00046518550675098564
35,0.27328858045595034,0.27645297454936163,0.0004631600410885228
36,0.26610587617116316,0.2736821451357433,0.0004610819813755035
37,0.26387616326766355,0.26733124788318363,0.00045895184034206734
38,0.256748198398522,0.26594679270471844,0.00045677014356864016
39,0.2500262539833784,0.26303918766123907,0.0004545374293562556
40,0.24390609482569353,0.27799835268940243,0.0004522542485937366
41,0.2393606784088271,0.2650536671280861,0.0004499211646217724
42,0.2341338342853955,0.2651649160044534,0.0004475387530939223
43,0.22428428275244577,0.26522102100508554,0.00044510760183458215
44,0.22392275716577256,0.27067006272929056,0.000442628310693947
45,0.21803153865039349,0.25811814836093355,0.00044010149140000747
46,0.2180434837937355,0.2606977713959558,0.0004375277674076146
47,0.21628900191613606,0.25087385943957735,0.00043490777374465206
48,0.21249827609530517,0.25035872949021204,0.00043224215685535255
49,0.2090532412486417,0.25860739818641115,0.0004295315744407969
50,0.2001216004469565,0.24691404828003474,0.00042677669529663653
51,0.19488290590899332,0.25229494486536297,0.0004239781991480782
52,0.1942549789590495,0.24115783614771708,0.00042113677648217187
53,0.18776972964406013,0.24911034107208252,0.000418253128377443
54,0.19136163060154235,0.2404698474066598,0.00041532796633091264
55,0.1876503165279116,0.24723692664078303,0.0004123620120825456
56,0.18480910334203923,0.2452464337859835,0.0004093559974371721
57,0.180644656930651,0.2428503738982337,0.000406310664083926
58,0.17995981659208024,0.24647332089287893,0.0004032267634132438
59,0.17826347106269427,0.24772907899958746,0.00040010505633147073
60,0.17048804461956024,0.23854448539870127,0.000396946313073118
61,0.17321626376360655,0.2419488334230014,0.0003937513130108194
62,0.17079692466982774,0.2408037664634841,0.00039052084446303243
63,0.16603631393185683,0.2412760385445186,0.0003872557044995327
64,0.16783652188522474,0.2365453184715339,0.0003839566987447489
65,0.16309543060404913,0.23682574502059392,0.00038062464117898695
66,0.16314221200134074,0.23537749158484594,0.0003772603539375926
67,0.15748312244457857,0.239897543830531,0.0003738646671081017
68,0.15721541177481413,0.2305425884468215,0.00037043841852542857
69,0.1564623505941459,0.23312522790261678,0.00036698245356514314
70,0.15588217787444592,0.23508508769529207,0.00036349762493488645
71,0.14891005786401884,0.23639580926724843,0.0003599847924639785
72,0.15276708959468774,0.2371580616704055,0.0003564448228912679
73,0.15013644245586225,0.2418069200856345,0.00035287858965127696
74,0.14774364845028945,0.24077552450554712,0.0003492869726586949
75,0.14543530451399939,0.23156122916511127,0.0003456708580912722
76,0.14500243575977428,0.2291962435202939,0.00034203113817116924
77,0.14481184538453817,0.2303563542664051,0.000338368710944814
78,0.1431030835956335,0.23785883773650443,0.0003346844800613226
79,0.13666877110621758,0.22776952811649867,0.00033097935454953704
80,0.13912182633898088,0.22984975842492922,0.00032725424859373655
81,0.1392660772960101,0.22876048513821193,0.0003235100813080757
82,0.13719716827784265,0.22220018452831677,0.0003197477765098071
83,0.13643720240465232,0.2226490734943322,0.0003159682624913429
84,0.13315054734370538,0.22979991137981415,0.0003121724717912134
85,0.13464963103511504,0.21924855560064316,0.0003083613409639761
86,0.1286325932347349,0.22237239724823407,0.00030453581034913543
87,0.1303833560752017,0.2161282269018037,0.0003006968238391279
88,0.12825535384139844,0.22102426258581026,0.000296845328646431
89,0.12744166595595224,0.2213781699538231,0.00029298227506985216
90,0.12849967820303781,0.22667476694498742,0.0002891086162600575
91,0.1247291930818132,0.2207543014415673,0.0002852253079843955
92,0.12327045721134969,0.21686041674443654,0.0002813333083910759
93,0.1268150294199586,0.2145836598106793,0.0002774335777727611
94,0.12505273520946503,0.21308767263378417,0.00027352707832962835
95,0.12208544449614626,0.21325096221906797,0.000269614773931961
96,0.12135534999626023,0.21322436204978398,0.0002656976298823281
97,0.11977529512452227,0.22061884589493275,0.0002617766126774104
98,0.11788249827389206,0.2107833900621959,0.00025785268976953184
99,0.12022876646369696,0.21443847274141653,0.00025392682932795496
100,0.1171893287183983,0.20776268360870226,0.0002499999999999998
101,0.11612392483013016,0.21320178572620666,0.00024607317067204467
102,0.11808337856616292,0.21124611422419548,0.0002421473102304677
103,0.1142972983153803,0.20499656721949577,0.00023822338732258912
104,0.11628839998905148,0.2081567562584366,0.00023430237011767144
105,0.11336001022053617,0.20684422738850117,0.00023038522606803858
106,0.10929453066949334,0.20661867170461587,0.0002264729216703712
107,0.11402845622173377,0.20569560330893313,0.0002225664222272385
108,0.1126118174621037,0.21310832484492234,0.00021866669160892376
109,0.11082745636148113,0.21046875417232513,0.0002147746920156042
110,0.11091142826314483,0.20816141925752163,0.0002108913837399421
111,0.11004624382725783,0.20747280998953752,0.00020701772493014742
112,0.10770162288099527,0.21267854502158506,0.0002031546713535687
113,0.10731651288058076,0.20988194192094461,0.00019930317616087176
114,0.1060809043369123,0.20728108446512902,0.0001954641896508643
115,0.10563406414751496,0.20946363945092475,0.0001916386590360235
116,0.1060489754059485,0.21082538978329726,0.00018782752820878617
117,0.10717129148542881,0.20752711035311222,0.00018403173750865666
118,0.10185716660427195,0.211064591471638,0.00018025222349019257
119,0.10084680986723729,0.20600643062165805,0.0001764899186919239
120,0.09980727106864963,0.20734875755650656,0.0001727457514062631
121,0.10397392245275634,0.20038696325251035,0.00016902064545046253
122,0.10269061063549348,0.20849116253001349,0.00016531551993867705
123,0.10219739390803236,0.20479386033756392,0.00016163128905518563
124,0.10264639303620372,0.20231037001524652,0.00015796886182883044
125,0.10015198042882341,0.19950573625309126,0.0001543291419087275
126,0.10229055716523103,0.20403819983558996,0.0001507130273413047
127,0.09882136354488986,0.20647042404328073,0.0001471214103487227
128,0.09849591539906603,0.2030819563993386,0.00014355517710873172
129,0.09894727942134653,0.2021452302911452,0.0001400152075360211
130,0.09815078414976597,0.19862400021936213,0.0001365023750651132
131,0.09599204334829535,0.1979030647448131,0.0001330175464348566
132,0.09553384860711438,0.2003957610577345,0.00012956158147457104
133,0.09727184501077447,0.19906118512153625,0.00012613533289189798
134,0.0976022517840777,0.20170102268457413,0.00012273964606240704
135,0.09526858532002994,0.20118460963879312,0.00011937535882101267
136,0.0924818634188601,0.1972052561385291,0.00011604330125525064
137,0.09706223623028823,0.20152061485818454,0.0001127442955004669
138,0.09620394411363772,0.19900712464004755,0.0001094791555369672
139,0.0965556532942823,0.20232934331787483,0.00010624868698918024
140,0.09498687820242983,0.19956072592841728,0.00010305368692688163
141,0.09485035402966398,0.2011828457138368,9.989494366852891e-05
142,0.09351187239267997,0.19851049514753477,9.677323658675574e-05
143,0.0925603194960526,0.19813385499375208,9.368933591607359e-05
144,0.0933837608567306,0.20158210742686475,9.064400256282745e-05
145,0.09423493766891104,0.2000789482678686,8.763798791745401e-05
146,0.09151682337479931,0.19698045110063894,8.467203366908697e-05
147,0.09119627957365342,0.1984306170738169,8.174687162255655e-05
148,0.0911008861980268,0.19855790718325547,7.886322351782772e-05
149,0.09088983652847153,0.19771729462913104,7.602180085192133e-05
150,0.08990554617983955,0.19940522951739176,7.322330470336305e-05
151,0.09014680023704257,0.1976925584354571,7.046842555920274e-05
152,0.08853466928537403,0.1974534574630005,6.775784314464707e-05
153,0.08943708068025964,0.19709552704755748,6.509222625534746e-05
154,0.09084526249872786,0.19730437640100718,6.247223259238502e-05
155,0.0887923196756414,0.1998622122087649,5.989850859999219e-05
156,0.08748258756739753,0.1965877441689372,5.7371689306052636e-05
157,0.08977537974715233,0.1968550912237593,5.489239816541753e-05
158,0.09010211404945169,0.1973359857552818,5.246124690607732e-05
159,0.08576052822172642,0.19723320499594724,5.0078835378227284e-05
160,0.08866903112669076,0.19605712366423436,4.7745751406263096e-05
161,0.08747269944953066,0.1951633282005787,4.546257064374411e-05
162,0.08845438515501362,0.19590976568205015,4.322985643135951e-05
163,0.08848834629835826,0.19540221922631776,4.104815965793243e-05
